-9.000000000000000000e+00
1.400000000000000000e+01
1.500000000000000000e+01
1.300000000000000000e+01
-1.200000000000000000e+01
3.000000000000000000e+00
6.000000000000000000e+00
-8.000000000000000000e+00
